entity,label,source_url
'11,DATE,https://en.wikipedia.org/wiki/Smart_city
'17,DATE,https://en.wikipedia.org/wiki/Machine_learning
'92,DATE,https://en.wikipedia.org/wiki/Computational_design
-07-08,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
07,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
1 April 2018,DATE,https://en.wikipedia.org/wiki/Smart_city
1 April 2019,DATE,https://en.wikipedia.org/wiki/Simulation
1 December 2017,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 February 2015,DATE,https://en.wikipedia.org/wiki/Smart_city
1 February 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
1 February 2019,DATE,https://en.wikipedia.org/wiki/Smart_city
1 February 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
1 January 2015,DATE,https://en.wikipedia.org/wiki/Smart_city
1 January 2017,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 January 2018.[63,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 January 2019.[89][90,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 January 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
1 January 2020,DATE,https://en.wikipedia.org/wiki/Simulation
1 July 2012,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 July 2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 July 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
1 July 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
1 July 2022,DATE,https://en.wikipedia.org/wiki/Simulation
1 July 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
1 June 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 March 2014,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 March 2023,DATE,https://en.wikipedia.org/wiki/Machine_learning
1 November 2011,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 October 2008,DATE,https://en.wikipedia.org/wiki/Simulation
1 October 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1 October 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
1 September 2011,DATE,https://en.wikipedia.org/wiki/Machine_learning
1 September 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
10 April 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 April 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 August 2015,DATE,https://en.wikipedia.org/wiki/Smart_city
10 August 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
10 August 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
10 December 2017,DATE,https://en.wikipedia.org/wiki/Simulation
10 December 2018,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
10 February 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
10 February 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
10 February 2021,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
10 January 2012,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 July 2015,DATE,https://en.wikipedia.org/wiki/Smart_city
10 July 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 June 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
10 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 March 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 May 2012,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
10 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 November 2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
10 November 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 October 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 October 2020,DATE,https://en.wikipedia.org/wiki/Simulation
10 October 2022,DATE,https://en.wikipedia.org/wiki/Simulation
10 October 2025,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
10 September 2019,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
11 April 2013,DATE,https://en.wikipedia.org/wiki/Simulation
11 April 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 April 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 August 2018,DATE,https://en.wikipedia.org/wiki/Smart_city
11 August 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 December 2012,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 December 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
11 February 2018,DATE,https://en.wikipedia.org/wiki/Smart_city
11 July 2023,DATE,https://en.wikipedia.org/wiki/Smart_city
11 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 March 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
11 March 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 March 2025,DATE,https://en.wikipedia.org/wiki/Smart_city
11 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 November 2017,DATE,https://en.wikipedia.org/wiki/Computational_design
11 October 2019,DATE,https://en.wikipedia.org/wiki/Smart_city
11 September 2017,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
11 September 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
12 December 2011,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
12 February 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
12 February 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
12 February 2025,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 January 2009,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
12 January 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 July 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 June 2011,DATE,https://en.wikipedia.org/wiki/Smart_city
12 March 2003,DATE,https://en.wikipedia.org/wiki/Simulation
12 March 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 March 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
12 March 2023,DATE,https://en.wikipedia.org/wiki/Smart_city
12 May 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
12 November 2009,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
12 November 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 October 2007,DATE,https://en.wikipedia.org/wiki/Simulation
12 October 2016,DATE,https://en.wikipedia.org/wiki/Smart_city
12 October 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 September 2012,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
13 August 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
13 August 2019,DATE,https://en.wikipedia.org/wiki/Generative_design
13 Dec 2006,DATE,https://en.wikipedia.org/wiki/Simulation
13 December 2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
13 December 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
13 December 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
13 December 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
13 December 2025,DATE,https://en.wikipedia.org/wiki/Simulation
13 January 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
13 July 2010,DATE,https://en.wikipedia.org/wiki/Machine_learning
13 July 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
13 March 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
13 March 2024,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
13 May 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
13 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
13 November 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
13 October 2011,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
13 October 2012,DATE,https://en.wikipedia.org/wiki/Simulation
13 October 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
14 April 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
14 April 2019,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
14 April 2021,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
14 April 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
14 April 2025,DATE,https://en.wikipedia.org/wiki/Smart_city
14 December 2018,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
14 December 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
14 January 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
14 January 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
14 July 2012,DATE,https://en.wikipedia.org/wiki/Simulation
14 July 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
14 June 2023,DATE,https://en.wikipedia.org/wiki/Smart_city
14 May 2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
14 November 2020,DATE,https://en.wikipedia.org/wiki/Simulation
14 November 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
14 October 2017,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
15,DATE,https://drarch.org/index.php/drarch/article/view/139
15 December 2014,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
15 February 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
15 July 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
15 June 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
15 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
15 March 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
15 March 2019,DATE,https://en.wikipedia.org/wiki/Smart_city
15 May 2016,DATE,https://en.wikipedia.org/wiki/Simulation
15 October 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
15 September 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1597,DATE,https://en.wikipedia.org/wiki/Simulation
16 April 2009,DATE,https://en.wikipedia.org/wiki/Simulation
16 April 2019,DATE,https://en.wikipedia.org/wiki/Generative_design
16 August 2002,DATE,https://en.wikipedia.org/wiki/Simulation
16 August 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
16 August 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
16 December 2002,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
16 December 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
16 February 2021,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
16 July 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
16 June 2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
16 June 2015,DATE,https://en.wikipedia.org/wiki/Smart_city
16 June 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
16 March 2016,DATE,https://en.wikipedia.org/wiki/Smart_city
16 March 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
16 March 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
16 May 2011,DATE,https://en.wikipedia.org/wiki/Machine_learning
16 May 2018,DATE,https://en.wikipedia.org/wiki/Smart_city
16 May 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
16 November 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
16 November 2018,DATE,https://en.wikipedia.org/wiki/Smart_city
16 October 2014,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
16 September 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
1697,DATE,https://en.wikipedia.org/wiki/Simulation
17 April 2018,DATE,https://en.wikipedia.org/wiki/Smart_city
17 August 2023,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 December 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
17 February 2012,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
17 February 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
17 February 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 February 2021,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
17 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 January 2023,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 July 2012,DATE,https://en.wikipedia.org/wiki/Simulation
17 July 2015,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 June 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 March 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
17 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 November 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 November 2017,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
17 November 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 October 2014,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
17 October 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
17 October 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
17 September 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
18 April 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 April 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 April 2018,DATE,https://en.wikipedia.org/wiki/Computational_design
18 April 2021,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 August 1961,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 August 2006,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 August 2009,DATE,https://en.wikipedia.org/wiki/Simulation
18 August 2019,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 December 2019,DATE,https://en.wikipedia.org/wiki/Simulation
18 February 2021,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 February 2022,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 June 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 March 2016,DATE,https://en.wikipedia.org/wiki/Smart_city
18 March 2017,DATE,https://en.wikipedia.org/wiki/Smart_city
18 March 2025,DATE,https://en.wikipedia.org/wiki/Smart_city
18 May 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 November 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 October 2019,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 October 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
18 October 2022,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
18 September 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 September 2025,DATE,https://en.wikipedia.org/wiki/Smart_city
18 aprile 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1873,DATE,https://en.wikipedia.org/wiki/Neural_network
1890,DATE,https://en.wikipedia.org/wiki/Neural_network
1898,DATE,https://en.wikipedia.org/wiki/Smart_city
19 April 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 April 2021,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 August 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 August 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
19 December 2012,DATE,https://en.wikipedia.org/wiki/Simulation
19 December 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 February 2025,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
19 January 2019,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 July 2019,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 July 2020,DATE,https://en.wikipedia.org/wiki/Simulation
19 June 2017,DATE,https://en.wikipedia.org/wiki/Simulation
19 June 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 May 2012,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 May 2020,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 May 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
19 November 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
19 November 2017,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
19 October 2015,DATE,https://en.wikipedia.org/wiki/Smart_city
19 October 2016,DATE,https://en.wikipedia.org/wiki/Simulation
19 October 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
19 September 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
1927,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1940s,DATE,https://en.wikipedia.org/wiki/Simulation
1943,DATE,https://en.wikipedia.org/wiki/Neural_network
1949,DATE,https://en.wikipedia.org/wiki/Machine_learning
1949,DATE,https://en.wikipedia.org/wiki/Neural_network
1950s,DATE,https://en.wikipedia.org/wiki/Simulation
1956,DATE,https://parametric-architecture.com/ai-in-architecture/
1956,DATE,https://en.wikipedia.org/wiki/Machine_learning
1956,DATE,https://en.wikipedia.org/wiki/Neural_network
1958,DATE,https://en.wikipedia.org/wiki/Neural_network
1958,DATE,https://en.wikipedia.org/wiki/Simulation
1959,DATE,https://en.wikipedia.org/wiki/Machine_learning
1964,DATE,https://drarch.org/index.php/drarch/article/view/139
1965,DATE,https://en.wikipedia.org/wiki/Machine_learning
1968,DATE,https://en.wikipedia.org/wiki/Simulation
1970,DATE,https://drarch.org/index.php/drarch/article/view/139
1970,DATE,https://en.wikipedia.org/wiki/Machine_learning
1970s,DATE,https://en.wikipedia.org/wiki/Simulation
1972,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
1973,DATE,https://en.wikipedia.org/wiki/Generative_design
1973,DATE,https://en.wikipedia.org/wiki/Machine_learning
1973,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
1976,DATE,https://drarch.org/index.php/drarch/article/view/139
1976,DATE,https://en.wikipedia.org/wiki/Simulation
1977,DATE,https://en.wikipedia.org/wiki/Simulation
1980,DATE,https://en.wikipedia.org/wiki/Machine_learning
1980,DATE,https://en.wikipedia.org/wiki/Simulation
1980s,DATE,https://en.wikipedia.org/wiki/Machine_learning
1981,DATE,https://en.wikipedia.org/wiki/Machine_learning
1981,DATE,https://en.wikipedia.org/wiki/Simulation
1982,DATE,https://parametric-architecture.com/ai-in-architecture/
1982,DATE,https://en.wikipedia.org/wiki/Machine_learning
1982,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
1982,DATE,https://en.wikipedia.org/wiki/Simulation
1983,DATE,https://en.wikipedia.org/wiki/Machine_learning
1983,DATE,https://en.wikipedia.org/wiki/Simulation
1984,DATE,https://en.wikipedia.org/wiki/Simulation
1985,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
1985,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1985,DATE,https://en.wikipedia.org/wiki/Simulation
1986,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1987,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1987,DATE,https://en.wikipedia.org/wiki/Simulation
1988,DATE,https://en.wikipedia.org/wiki/Machine_learning
1989,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1990,DATE,https://drarch.org/index.php/drarch/article/view/139
1990,DATE,https://en.wikipedia.org/wiki/Simulation
1991,DATE,https://en.wikipedia.org/wiki/Machine_learning
1992,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
1993,DATE,https://en.wikipedia.org/wiki/Machine_learning
1993,DATE,https://en.wikipedia.org/wiki/Simulation
1994,DATE,https://en.wikipedia.org/wiki/Machine_learning
1995,DATE,https://en.wikipedia.org/wiki/Machine_learning
1995,DATE,https://en.wikipedia.org/wiki/Simulation
1996,DATE,https://en.wikipedia.org/wiki/Smart_city
1996,DATE,https://en.wikipedia.org/wiki/Machine_learning
1996,DATE,https://en.wikipedia.org/wiki/Simulation
1997,DATE,https://en.wikipedia.org/wiki/Machine_learning
1997,DATE,https://en.wikipedia.org/wiki/Simulation
1998,DATE,https://en.wikipedia.org/wiki/Generative_design
1998,DATE,https://en.wikipedia.org/wiki/Digital_architecture
1998,DATE,https://en.wikipedia.org/wiki/Machine_learning
1998,DATE,https://en.wikipedia.org/wiki/Neural_network
1998,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
1999,DATE,https://en.wikipedia.org/wiki/Computational_design
1999,DATE,https://en.wikipedia.org/wiki/Generative_design
1999,DATE,https://en.wikipedia.org/wiki/Machine_learning
1999,DATE,https://en.wikipedia.org/wiki/Simulation
2 February 2016,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2 February 2023,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2 January 2015,DATE,https://en.wikipedia.org/wiki/Smart_city
2 January 2021,DATE,https://en.wikipedia.org/wiki/Smart_city
2 June 2013,DATE,https://en.wikipedia.org/wiki/Machine_learning
2 June 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
2 June 2022,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2 March 2026,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2 May 2014,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2 November 2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2 November 2020,DATE,https://en.wikipedia.org/wiki/Smart_city
2 November 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
2 November 2022,DATE,https://en.wikipedia.org/wiki/Simulation
2 October 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 August 2015,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
20 August 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 December 2016,DATE,https://en.wikipedia.org/wiki/Smart_city
20 February 2017,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
20 January 2003,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
20 January 2019,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
20 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 June 2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
20 March 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 March 2020,DATE,https://en.wikipedia.org/wiki/Simulation
20 May 2005,DATE,https://en.wikipedia.org/wiki/Simulation
20 November 2018,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
20 October 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 October 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 October 2022,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
20 September 2023,DATE,https://en.wikipedia.org/wiki/Simulation
2000,DATE,https://en.wikipedia.org/wiki/Digital_architecture
2000,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2000,DATE,https://en.wikipedia.org/wiki/Simulation
2001,DATE,https://en.wikipedia.org/wiki/Smart_city
2001,DATE,https://en.wikipedia.org/wiki/Generative_design
2001,DATE,https://en.wikipedia.org/wiki/Machine_learning
2001,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2001,DATE,https://en.wikipedia.org/wiki/Simulation
2002,DATE,https://en.wikipedia.org/wiki/Digital_architecture
2002,DATE,https://en.wikipedia.org/wiki/Machine_learning
2002,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2002,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2002,DATE,https://en.wikipedia.org/wiki/Simulation
2003,DATE,https://drarch.org/index.php/drarch/article/view/139
2003,DATE,https://en.wikipedia.org/wiki/Computational_design
2003,DATE,https://en.wikipedia.org/wiki/Machine_learning
2003,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2003,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2003,DATE,https://en.wikipedia.org/wiki/Simulation
2004,DATE,https://parametric-architecture.com/ai-in-architecture/
2004,DATE,https://en.wikipedia.org/wiki/Smart_city
2004,DATE,https://drarch.org/index.php/drarch/article/view/139
2004,DATE,https://en.wikipedia.org/wiki/Machine_learning
2004,DATE,https://en.wikipedia.org/wiki/Simulation
2004-02-01,DATE,https://en.wikipedia.org/wiki/Digital_architecture
2004-02-08,DATE,https://en.wikipedia.org/wiki/Digital_architecture
2005,DATE,https://en.wikipedia.org/wiki/Smart_city
2005,DATE,https://drarch.org/index.php/drarch/article/view/139
2005,DATE,https://en.wikipedia.org/wiki/Generative_design
2005,DATE,https://en.wikipedia.org/wiki/Digital_architecture
2005,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2005,DATE,https://en.wikipedia.org/wiki/Simulation
2006,DATE,https://en.wikipedia.org/wiki/Smart_city
2006,DATE,https://drarch.org/index.php/drarch/article/view/139
2006,DATE,https://en.wikipedia.org/wiki/Generative_design
2006,DATE,https://en.wikipedia.org/wiki/Machine_learning
2006,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2006,DATE,https://en.wikipedia.org/wiki/Simulation
2007,DATE,https://en.wikipedia.org/wiki/Smart_city
2007,DATE,https://drarch.org/index.php/drarch/article/view/139
2007,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2007,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2007,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2007,DATE,https://en.wikipedia.org/wiki/Simulation
2008,DATE,https://en.wikipedia.org/wiki/Smart_city
2008,DATE,https://en.wikipedia.org/wiki/Machine_learning
2008,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2008,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2008,DATE,https://en.wikipedia.org/wiki/Simulation
2008-01-01,DATE,https://en.wikipedia.org/wiki/Generative_design
2009,DATE,https://en.wikipedia.org/wiki/Smart_city
2009,DATE,https://drarch.org/index.php/drarch/article/view/139
2009,DATE,https://en.wikipedia.org/wiki/Digital_architecture
2009,DATE,https://en.wikipedia.org/wiki/Machine_learning
2009,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2009,DATE,https://en.wikipedia.org/wiki/Simulation
2009-08-12,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2009: 1–25.,DATE,https://en.wikipedia.org/wiki/Machine_learning
2010,DATE,https://en.wikipedia.org/wiki/Smart_city
2010,DATE,https://en.wikipedia.org/wiki/Digital_architecture
2010,DATE,https://en.wikipedia.org/wiki/Machine_learning
2010,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2010,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2010,DATE,https://en.wikipedia.org/wiki/Simulation
2011,DATE,https://en.wikipedia.org/wiki/Smart_city
2011,DATE,https://en.wikipedia.org/wiki/Generative_design
2011,DATE,https://en.wikipedia.org/wiki/Machine_learning
2011,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2011,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2011,DATE,https://en.wikipedia.org/wiki/Simulation
2011-03-11,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2011-08-23,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2012,DATE,https://en.wikipedia.org/wiki/Smart_city
2012,DATE,https://drarch.org/index.php/drarch/article/view/139
2012,DATE,https://en.wikipedia.org/wiki/Generative_design
2012,DATE,https://en.wikipedia.org/wiki/Machine_learning
2012,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2012,DATE,https://en.wikipedia.org/wiki/Knowledge_graph
2012,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2012,DATE,https://en.wikipedia.org/wiki/Simulation
2012-03-01,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2012-11-18,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
2013,DATE,https://en.wikipedia.org/wiki/Smart_city
2013,DATE,https://en.wikipedia.org/wiki/Machine_learning
2013,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2013,DATE,https://en.wikipedia.org/wiki/Simulation
2013 Winter,DATE,https://en.wikipedia.org/wiki/Simulation
2013-04-21,DATE,https://en.wikipedia.org/wiki/Generative_design
2013-05-22,DATE,https://en.wikipedia.org/wiki/Computer-aided_design
201340073,DATE,https://en.wikipedia.org/wiki/Smart_city
2014,DATE,https://en.wikipedia.org/wiki/Smart_city
2014,DATE,https://drarch.org/index.php/drarch/article/view/139
2014,DATE,https://en.wikipedia.org/wiki/Machine_learning
2014,DATE,https://en.wikipedia.org/wiki/Building_information_modeling
2014,DATE,https://en.wikipedia.org/wiki/Simulation
